"ID","EntityType","Amount of Goods","Amount of Containers","Status","Amount of Handling Units","Weight","Departure Date","timestamp","ENTITY_ID",":LABEL","id:ID"
"(hu265,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu265","SNAPSHOT","58245"
"(hu2650,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2650","SNAPSHOT","58246"
"(hu2651,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2651","SNAPSHOT","58247"
"(hu2652,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2652","SNAPSHOT","58248"
"(hu2653,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2653","SNAPSHOT","58249"
"(hu2654,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2654","SNAPSHOT","58250"
"(hu2655,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2655","SNAPSHOT","58251"
"(hu2656,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2656","SNAPSHOT","58252"
"(hu2657,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2657","SNAPSHOT","58253"
"(hu2658,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2658","SNAPSHOT","58254"
"(hu2659,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2659","SNAPSHOT","58255"
"(hu266,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu266","SNAPSHOT","58256"
"(hu2660,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2660","SNAPSHOT","58257"
"(hu2661,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2661","SNAPSHOT","58258"
"(hu2662,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2662","SNAPSHOT","58259"
"(hu2663,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2663","SNAPSHOT","58260"
"(hu2664,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2664","SNAPSHOT","58261"
"(hu2665,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2665","SNAPSHOT","58262"
"(hu2666,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2666","SNAPSHOT","58263"
"(hu2667,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2667","SNAPSHOT","58264"
"(hu2668,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2668","SNAPSHOT","58265"
"(hu2669,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2669","SNAPSHOT","58266"
"(hu267,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu267","SNAPSHOT","58267"
"(hu2670,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2670","SNAPSHOT","58268"
"(hu2671,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2671","SNAPSHOT","58269"
"(hu2672,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2672","SNAPSHOT","58270"
"(hu2673,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2673","SNAPSHOT","58271"
"(hu2674,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2674","SNAPSHOT","58272"
"(hu2675,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2675","SNAPSHOT","58273"
"(hu2676,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2676","SNAPSHOT","58274"
"(hu2677,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2677","SNAPSHOT","58275"
"(hu2678,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2678","SNAPSHOT","58276"
"(hu2679,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2679","SNAPSHOT","58277"
"(hu268,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu268","SNAPSHOT","58278"
"(hu2680,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2680","SNAPSHOT","58279"
"(hu2681,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2681","SNAPSHOT","58280"
"(hu2682,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2682","SNAPSHOT","58281"
"(hu2683,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2683","SNAPSHOT","58282"
"(hu2684,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2684","SNAPSHOT","58283"
"(hu2685,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2685","SNAPSHOT","58284"
"(hu2686,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2686","SNAPSHOT","58285"
"(hu2687,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2687","SNAPSHOT","58286"
"(hu2688,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2688","SNAPSHOT","58287"
"(hu2689,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2689","SNAPSHOT","58288"
"(hu269,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu269","SNAPSHOT","58289"
"(hu2690,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2690","SNAPSHOT","58290"
"(hu2691,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2691","SNAPSHOT","58291"
"(hu2692,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2692","SNAPSHOT","58292"
"(hu2693,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2693","SNAPSHOT","58293"
"(hu2694,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2694","SNAPSHOT","58294"
"(hu2695,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2695","SNAPSHOT","58295"
"(hu2696,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2696","SNAPSHOT","58296"
"(hu2697,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2697","SNAPSHOT","58297"
"(hu2698,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2698","SNAPSHOT","58298"
"(hu2699,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2699","SNAPSHOT","58299"
"(hu27,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu27","SNAPSHOT","58300"
"(hu270,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu270","SNAPSHOT","58301"
"(hu2700,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2700","SNAPSHOT","58302"
"(hu2701,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2701","SNAPSHOT","58303"
"(hu2702,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2702","SNAPSHOT","58304"
"(hu2703,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2703","SNAPSHOT","58305"
"(hu2704,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2704","SNAPSHOT","58306"
"(hu2705,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2705","SNAPSHOT","58307"
"(hu2706,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2706","SNAPSHOT","58308"
"(hu2707,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2707","SNAPSHOT","58309"
"(hu2708,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2708","SNAPSHOT","58310"
"(hu2709,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2709","SNAPSHOT","58311"
"(hu271,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu271","SNAPSHOT","58312"
"(hu2710,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2710","SNAPSHOT","58313"
"(hu2711,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2711","SNAPSHOT","58314"
"(hu2712,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2712","SNAPSHOT","58315"
"(hu2713,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2713","SNAPSHOT","58316"
"(hu2714,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2714","SNAPSHOT","58317"
"(hu2715,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2715","SNAPSHOT","58318"
"(hu2716,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2716","SNAPSHOT","58319"
"(hu2717,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2717","SNAPSHOT","58320"
"(hu2718,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2718","SNAPSHOT","58321"
"(hu2719,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2719","SNAPSHOT","58322"
"(hu272,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu272","SNAPSHOT","58323"
"(hu2720,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2720","SNAPSHOT","58324"
"(hu2721,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2721","SNAPSHOT","58325"
"(hu2722,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2722","SNAPSHOT","58326"
"(hu2723,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2723","SNAPSHOT","58327"
"(hu2724,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2724","SNAPSHOT","58328"
"(hu2725,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2725","SNAPSHOT","58329"
"(hu2726,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2726","SNAPSHOT","58330"
"(hu2727,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2727","SNAPSHOT","58331"
"(hu2728,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2728","SNAPSHOT","58332"
"(hu2729,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2729","SNAPSHOT","58333"
"(hu273,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu273","SNAPSHOT","58334"
"(hu2730,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2730","SNAPSHOT","58335"
"(hu2731,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2731","SNAPSHOT","58336"
"(hu2732,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2732","SNAPSHOT","58337"
"(hu2733,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2733","SNAPSHOT","58338"
"(hu2734,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2734","SNAPSHOT","58339"
"(hu2735,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2735","SNAPSHOT","58340"
"(hu2736,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2736","SNAPSHOT","58341"
"(hu2737,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2737","SNAPSHOT","58342"
"(hu2738,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2738","SNAPSHOT","58343"
"(hu2739,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2739","SNAPSHOT","58344"
"(hu274,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu274","SNAPSHOT","58345"
"(hu2740,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2740","SNAPSHOT","58346"
"(hu2741,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2741","SNAPSHOT","58347"
"(hu2742,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2742","SNAPSHOT","58348"
"(hu2743,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2743","SNAPSHOT","58349"
"(hu2744,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2744","SNAPSHOT","58350"
"(hu2745,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2745","SNAPSHOT","58351"
"(hu2746,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2746","SNAPSHOT","58352"
"(hu2747,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2747","SNAPSHOT","58353"
"(hu2748,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2748","SNAPSHOT","58354"
"(hu2749,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2749","SNAPSHOT","58355"
"(hu275,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu275","SNAPSHOT","58356"
"(hu2750,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2750","SNAPSHOT","58357"
"(hu2751,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2751","SNAPSHOT","58358"
"(hu2752,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2752","SNAPSHOT","58359"
"(hu2753,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2753","SNAPSHOT","58360"
"(hu2754,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2754","SNAPSHOT","58361"
"(hu2755,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2755","SNAPSHOT","58362"
"(hu2756,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2756","SNAPSHOT","58363"
"(hu2757,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2757","SNAPSHOT","58364"
"(hu2758,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2758","SNAPSHOT","58365"
"(hu2759,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2759","SNAPSHOT","58366"
"(hu276,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu276","SNAPSHOT","58367"
"(hu2760,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2760","SNAPSHOT","58368"
"(hu2761,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2761","SNAPSHOT","58369"
"(hu2762,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2762","SNAPSHOT","58370"
"(hu2763,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2763","SNAPSHOT","58371"
"(hu2764,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2764","SNAPSHOT","58372"
"(hu2765,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2765","SNAPSHOT","58373"
"(hu2766,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2766","SNAPSHOT","58374"
"(hu2767,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2767","SNAPSHOT","58375"
"(hu2768,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2768","SNAPSHOT","58376"
"(hu2769,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2769","SNAPSHOT","58377"
"(hu277,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu277","SNAPSHOT","58378"
"(hu2770,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2770","SNAPSHOT","58379"
"(hu2771,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2771","SNAPSHOT","58380"
"(hu2772,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2772","SNAPSHOT","58381"
"(hu2773,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2773","SNAPSHOT","58382"
"(hu2774,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2774","SNAPSHOT","58383"
"(hu2775,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2775","SNAPSHOT","58384"
"(hu2776,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2776","SNAPSHOT","58385"
"(hu2777,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2777","SNAPSHOT","58386"
"(hu2778,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2778","SNAPSHOT","58387"
"(hu2779,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2779","SNAPSHOT","58388"
"(hu278,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu278","SNAPSHOT","58389"
"(hu2780,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2780","SNAPSHOT","58390"
"(hu2781,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2781","SNAPSHOT","58391"
"(hu2782,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2782","SNAPSHOT","58392"
"(hu2783,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2783","SNAPSHOT","58393"
"(hu2784,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2784","SNAPSHOT","58394"
"(hu2785,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2785","SNAPSHOT","58395"
"(hu2786,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2786","SNAPSHOT","58396"
"(hu2787,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2787","SNAPSHOT","58397"
"(hu2788,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2788","SNAPSHOT","58398"
"(hu2789,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2789","SNAPSHOT","58399"
"(hu279,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu279","SNAPSHOT","58400"
"(hu2790,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2790","SNAPSHOT","58401"
"(hu2791,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2791","SNAPSHOT","58402"
"(hu2792,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2792","SNAPSHOT","58403"
"(hu2793,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2793","SNAPSHOT","58404"
"(hu2794,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2794","SNAPSHOT","58405"
"(hu2795,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2795","SNAPSHOT","58406"
"(hu2796,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2796","SNAPSHOT","58407"
"(hu2797,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2797","SNAPSHOT","58408"
"(hu2798,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2798","SNAPSHOT","58409"
"(hu2799,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2799","SNAPSHOT","58410"
"(hu28,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu28","SNAPSHOT","58411"
"(hu280,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu280","SNAPSHOT","58412"
"(hu2800,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2800","SNAPSHOT","58413"
"(hu2801,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2801","SNAPSHOT","58414"
"(hu2802,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2802","SNAPSHOT","58415"
"(hu2803,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2803","SNAPSHOT","58416"
"(hu2804,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2804","SNAPSHOT","58417"
"(hu2805,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2805","SNAPSHOT","58418"
"(hu2806,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2806","SNAPSHOT","58419"
"(hu2807,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2807","SNAPSHOT","58420"
"(hu2808,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2808","SNAPSHOT","58421"
"(hu2809,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2809","SNAPSHOT","58422"
"(hu281,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu281","SNAPSHOT","58423"
"(hu2810,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2810","SNAPSHOT","58424"
"(hu2811,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2811","SNAPSHOT","58425"
"(hu2812,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2812","SNAPSHOT","58426"
"(hu2813,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2813","SNAPSHOT","58427"
"(hu2814,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2814","SNAPSHOT","58428"
"(hu2815,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2815","SNAPSHOT","58429"
"(hu2816,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2816","SNAPSHOT","58430"
"(hu2817,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2817","SNAPSHOT","58431"
"(hu2818,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2818","SNAPSHOT","58432"
"(hu2819,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2819","SNAPSHOT","58433"
"(hu282,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu282","SNAPSHOT","58434"
"(hu2820,1970-01-01 00:00:00+00:00)","Handling Unit","","","","","","","1970-01-01 00:00:00+00:00","hu2820","SNAPSHOT","58435"
