"source_timestamp","EntityType","target_EntityType","ENTITY_ID","target_timestamp","source_EntityType","source_ID","qual","target_ID","ID",":LABEL","id:ID"
"2024-07-29 08:36:21+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1925,2024-07-29 08:36:21+00:00)","CR contains HU","(hu10114,1970-01-01 00:00:00+00:00)","((cr1925,2024-07-29 08:36:21+00:00),(hu10114,1970-01-01 00:00:00+00:00))","SNAPSHOT","262679"
"2024-07-29 08:36:21+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1925,2024-07-29 08:36:21+00:00)","CR contains HU","(hu10111,1970-01-01 00:00:00+00:00)","((cr1925,2024-07-29 08:36:21+00:00),(hu10111,1970-01-01 00:00:00+00:00))","SNAPSHOT","262680"
"2024-07-29 08:36:21+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1925,2024-07-29 08:36:21+00:00)","CR contains HU","(hu10110,1970-01-01 00:00:00+00:00)","((cr1925,2024-07-29 08:36:21+00:00),(hu10110,1970-01-01 00:00:00+00:00))","SNAPSHOT","262681"
"1970-01-01 00:00:00+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1926,1970-01-01 00:00:00+00:00)","CR for TD","(td561,1970-01-01 00:00:00+00:00)","((cr1926,1970-01-01 00:00:00+00:00),(td561,1970-01-01 00:00:00+00:00))","SNAPSHOT","262682"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1926,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10103,1970-01-01 00:00:00+00:00)","((cr1926,1970-01-01 00:00:00+00:00),(hu10103,1970-01-01 00:00:00+00:00))","SNAPSHOT","262683"
"2024-07-26 08:30:45+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1926,2024-07-26 08:30:45+00:00)","CR for TD","(td561,1970-01-01 00:00:00+00:00)","((cr1926,2024-07-26 08:30:45+00:00),(td561,1970-01-01 00:00:00+00:00))","SNAPSHOT","262684"
"2024-07-26 08:30:45+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1926,2024-07-26 08:30:45+00:00)","CR contains HU","(hu10103,1970-01-01 00:00:00+00:00)","((cr1926,2024-07-26 08:30:45+00:00),(hu10103,1970-01-01 00:00:00+00:00))","SNAPSHOT","262685"
"2024-07-26 08:55:10+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1926,2024-07-26 08:55:10+00:00)","CR for TD","(td561,1970-01-01 00:00:00+00:00)","((cr1926,2024-07-26 08:55:10+00:00),(td561,1970-01-01 00:00:00+00:00))","SNAPSHOT","262686"
"2024-07-26 08:55:10+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1926,2024-07-26 08:55:10+00:00)","CR contains HU","(hu10103,1970-01-01 00:00:00+00:00)","((cr1926,2024-07-26 08:55:10+00:00),(hu10103,1970-01-01 00:00:00+00:00))","SNAPSHOT","262687"
"1970-01-01 00:00:00+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1927,1970-01-01 00:00:00+00:00)","CR for TD","(td562,1970-01-01 00:00:00+00:00)","((cr1927,1970-01-01 00:00:00+00:00),(td562,1970-01-01 00:00:00+00:00))","SNAPSHOT","262688"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10151,1970-01-01 00:00:00+00:00)","((cr1927,1970-01-01 00:00:00+00:00),(hu10151,1970-01-01 00:00:00+00:00))","SNAPSHOT","262689"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10153,1970-01-01 00:00:00+00:00)","((cr1927,1970-01-01 00:00:00+00:00),(hu10153,1970-01-01 00:00:00+00:00))","SNAPSHOT","262690"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10152,1970-01-01 00:00:00+00:00)","((cr1927,1970-01-01 00:00:00+00:00),(hu10152,1970-01-01 00:00:00+00:00))","SNAPSHOT","262691"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10154,1970-01-01 00:00:00+00:00)","((cr1927,1970-01-01 00:00:00+00:00),(hu10154,1970-01-01 00:00:00+00:00))","SNAPSHOT","262692"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10150,1970-01-01 00:00:00+00:00)","((cr1927,1970-01-01 00:00:00+00:00),(hu10150,1970-01-01 00:00:00+00:00))","SNAPSHOT","262693"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10155,1970-01-01 00:00:00+00:00)","((cr1927,1970-01-01 00:00:00+00:00),(hu10155,1970-01-01 00:00:00+00:00))","SNAPSHOT","262694"
"2024-07-30 05:21:22+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1927,2024-07-30 05:21:22+00:00)","CR for TD","(td562,1970-01-01 00:00:00+00:00)","((cr1927,2024-07-30 05:21:22+00:00),(td562,1970-01-01 00:00:00+00:00))","SNAPSHOT","262695"
"2024-07-30 05:21:22+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,2024-07-30 05:21:22+00:00)","CR contains HU","(hu10151,1970-01-01 00:00:00+00:00)","((cr1927,2024-07-30 05:21:22+00:00),(hu10151,1970-01-01 00:00:00+00:00))","SNAPSHOT","262696"
"2024-07-30 05:21:22+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,2024-07-30 05:21:22+00:00)","CR contains HU","(hu10153,1970-01-01 00:00:00+00:00)","((cr1927,2024-07-30 05:21:22+00:00),(hu10153,1970-01-01 00:00:00+00:00))","SNAPSHOT","262697"
"2024-07-30 05:21:22+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,2024-07-30 05:21:22+00:00)","CR contains HU","(hu10152,1970-01-01 00:00:00+00:00)","((cr1927,2024-07-30 05:21:22+00:00),(hu10152,1970-01-01 00:00:00+00:00))","SNAPSHOT","262698"
"2024-07-30 05:21:22+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,2024-07-30 05:21:22+00:00)","CR contains HU","(hu10154,1970-01-01 00:00:00+00:00)","((cr1927,2024-07-30 05:21:22+00:00),(hu10154,1970-01-01 00:00:00+00:00))","SNAPSHOT","262699"
"2024-07-30 05:21:22+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,2024-07-30 05:21:22+00:00)","CR contains HU","(hu10150,1970-01-01 00:00:00+00:00)","((cr1927,2024-07-30 05:21:22+00:00),(hu10150,1970-01-01 00:00:00+00:00))","SNAPSHOT","262700"
"2024-07-30 05:21:22+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,2024-07-30 05:21:22+00:00)","CR contains HU","(hu10155,1970-01-01 00:00:00+00:00)","((cr1927,2024-07-30 05:21:22+00:00),(hu10155,1970-01-01 00:00:00+00:00))","SNAPSHOT","262701"
"2024-07-30 06:56:01+00:00","(Container,Transport Document)","Transport Document","","2024-07-30 05:49:53+00:00","Container","(cr1927,2024-07-30 06:56:01+00:00)","CR for TD","(td562,2024-07-30 05:49:53+00:00)","((cr1927,2024-07-30 06:56:01+00:00),(td562,2024-07-30 05:49:53+00:00))","SNAPSHOT","262702"
"2024-07-30 06:56:01+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,2024-07-30 06:56:01+00:00)","CR contains HU","(hu10151,1970-01-01 00:00:00+00:00)","((cr1927,2024-07-30 06:56:01+00:00),(hu10151,1970-01-01 00:00:00+00:00))","SNAPSHOT","262703"
"2024-07-30 06:56:01+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,2024-07-30 06:56:01+00:00)","CR contains HU","(hu10153,1970-01-01 00:00:00+00:00)","((cr1927,2024-07-30 06:56:01+00:00),(hu10153,1970-01-01 00:00:00+00:00))","SNAPSHOT","262704"
"2024-07-30 06:56:01+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,2024-07-30 06:56:01+00:00)","CR contains HU","(hu10152,1970-01-01 00:00:00+00:00)","((cr1927,2024-07-30 06:56:01+00:00),(hu10152,1970-01-01 00:00:00+00:00))","SNAPSHOT","262705"
"2024-07-30 06:56:01+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,2024-07-30 06:56:01+00:00)","CR contains HU","(hu10154,1970-01-01 00:00:00+00:00)","((cr1927,2024-07-30 06:56:01+00:00),(hu10154,1970-01-01 00:00:00+00:00))","SNAPSHOT","262706"
"2024-07-30 06:56:01+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,2024-07-30 06:56:01+00:00)","CR contains HU","(hu10150,1970-01-01 00:00:00+00:00)","((cr1927,2024-07-30 06:56:01+00:00),(hu10150,1970-01-01 00:00:00+00:00))","SNAPSHOT","262707"
"2024-07-30 06:56:01+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1927,2024-07-30 06:56:01+00:00)","CR contains HU","(hu10155,1970-01-01 00:00:00+00:00)","((cr1927,2024-07-30 06:56:01+00:00),(hu10155,1970-01-01 00:00:00+00:00))","SNAPSHOT","262708"
"1970-01-01 00:00:00+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1928,1970-01-01 00:00:00+00:00)","CR for TD","(td562,1970-01-01 00:00:00+00:00)","((cr1928,1970-01-01 00:00:00+00:00),(td562,1970-01-01 00:00:00+00:00))","SNAPSHOT","262709"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1928,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10099,1970-01-01 00:00:00+00:00)","((cr1928,1970-01-01 00:00:00+00:00),(hu10099,1970-01-01 00:00:00+00:00))","SNAPSHOT","262710"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1928,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10101,1970-01-01 00:00:00+00:00)","((cr1928,1970-01-01 00:00:00+00:00),(hu10101,1970-01-01 00:00:00+00:00))","SNAPSHOT","262711"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1928,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10100,1970-01-01 00:00:00+00:00)","((cr1928,1970-01-01 00:00:00+00:00),(hu10100,1970-01-01 00:00:00+00:00))","SNAPSHOT","262712"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1928,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10102,1970-01-01 00:00:00+00:00)","((cr1928,1970-01-01 00:00:00+00:00),(hu10102,1970-01-01 00:00:00+00:00))","SNAPSHOT","262713"
"2024-07-26 08:05:50+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1928,2024-07-26 08:05:50+00:00)","CR for TD","(td562,1970-01-01 00:00:00+00:00)","((cr1928,2024-07-26 08:05:50+00:00),(td562,1970-01-01 00:00:00+00:00))","SNAPSHOT","262714"
"2024-07-26 08:05:50+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1928,2024-07-26 08:05:50+00:00)","CR contains HU","(hu10099,1970-01-01 00:00:00+00:00)","((cr1928,2024-07-26 08:05:50+00:00),(hu10099,1970-01-01 00:00:00+00:00))","SNAPSHOT","262715"
"2024-07-26 08:05:50+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1928,2024-07-26 08:05:50+00:00)","CR contains HU","(hu10101,1970-01-01 00:00:00+00:00)","((cr1928,2024-07-26 08:05:50+00:00),(hu10101,1970-01-01 00:00:00+00:00))","SNAPSHOT","262716"
"2024-07-26 08:05:50+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1928,2024-07-26 08:05:50+00:00)","CR contains HU","(hu10100,1970-01-01 00:00:00+00:00)","((cr1928,2024-07-26 08:05:50+00:00),(hu10100,1970-01-01 00:00:00+00:00))","SNAPSHOT","262717"
"2024-07-26 08:05:50+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1928,2024-07-26 08:05:50+00:00)","CR contains HU","(hu10102,1970-01-01 00:00:00+00:00)","((cr1928,2024-07-26 08:05:50+00:00),(hu10102,1970-01-01 00:00:00+00:00))","SNAPSHOT","262718"
"2024-07-26 09:32:44+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1928,2024-07-26 09:32:44+00:00)","CR for TD","(td562,1970-01-01 00:00:00+00:00)","((cr1928,2024-07-26 09:32:44+00:00),(td562,1970-01-01 00:00:00+00:00))","SNAPSHOT","262719"
"2024-07-26 09:32:44+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1928,2024-07-26 09:32:44+00:00)","CR contains HU","(hu10099,1970-01-01 00:00:00+00:00)","((cr1928,2024-07-26 09:32:44+00:00),(hu10099,1970-01-01 00:00:00+00:00))","SNAPSHOT","262720"
"2024-07-26 09:32:44+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1928,2024-07-26 09:32:44+00:00)","CR contains HU","(hu10101,1970-01-01 00:00:00+00:00)","((cr1928,2024-07-26 09:32:44+00:00),(hu10101,1970-01-01 00:00:00+00:00))","SNAPSHOT","262721"
"2024-07-26 09:32:44+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1928,2024-07-26 09:32:44+00:00)","CR contains HU","(hu10100,1970-01-01 00:00:00+00:00)","((cr1928,2024-07-26 09:32:44+00:00),(hu10100,1970-01-01 00:00:00+00:00))","SNAPSHOT","262722"
"2024-07-26 09:32:44+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1928,2024-07-26 09:32:44+00:00)","CR contains HU","(hu10102,1970-01-01 00:00:00+00:00)","((cr1928,2024-07-26 09:32:44+00:00),(hu10102,1970-01-01 00:00:00+00:00))","SNAPSHOT","262723"
"1970-01-01 00:00:00+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1929,1970-01-01 00:00:00+00:00)","CR for TD","(td563,1970-01-01 00:00:00+00:00)","((cr1929,1970-01-01 00:00:00+00:00),(td563,1970-01-01 00:00:00+00:00))","SNAPSHOT","262724"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10249,1970-01-01 00:00:00+00:00)","((cr1929,1970-01-01 00:00:00+00:00),(hu10249,1970-01-01 00:00:00+00:00))","SNAPSHOT","262725"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10248,1970-01-01 00:00:00+00:00)","((cr1929,1970-01-01 00:00:00+00:00),(hu10248,1970-01-01 00:00:00+00:00))","SNAPSHOT","262726"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10251,1970-01-01 00:00:00+00:00)","((cr1929,1970-01-01 00:00:00+00:00),(hu10251,1970-01-01 00:00:00+00:00))","SNAPSHOT","262727"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10246,1970-01-01 00:00:00+00:00)","((cr1929,1970-01-01 00:00:00+00:00),(hu10246,1970-01-01 00:00:00+00:00))","SNAPSHOT","262728"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10247,1970-01-01 00:00:00+00:00)","((cr1929,1970-01-01 00:00:00+00:00),(hu10247,1970-01-01 00:00:00+00:00))","SNAPSHOT","262729"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,1970-01-01 00:00:00+00:00)","CR contains HU","(hu10250,1970-01-01 00:00:00+00:00)","((cr1929,1970-01-01 00:00:00+00:00),(hu10250,1970-01-01 00:00:00+00:00))","SNAPSHOT","262730"
"2024-08-02 14:30:07+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1929,2024-08-02 14:30:07+00:00)","CR for TD","(td563,1970-01-01 00:00:00+00:00)","((cr1929,2024-08-02 14:30:07+00:00),(td563,1970-01-01 00:00:00+00:00))","SNAPSHOT","262731"
"2024-08-02 14:30:07+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,2024-08-02 14:30:07+00:00)","CR contains HU","(hu10249,1970-01-01 00:00:00+00:00)","((cr1929,2024-08-02 14:30:07+00:00),(hu10249,1970-01-01 00:00:00+00:00))","SNAPSHOT","262732"
"2024-08-02 14:30:07+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,2024-08-02 14:30:07+00:00)","CR contains HU","(hu10248,1970-01-01 00:00:00+00:00)","((cr1929,2024-08-02 14:30:07+00:00),(hu10248,1970-01-01 00:00:00+00:00))","SNAPSHOT","262733"
"2024-08-02 14:30:07+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,2024-08-02 14:30:07+00:00)","CR contains HU","(hu10251,1970-01-01 00:00:00+00:00)","((cr1929,2024-08-02 14:30:07+00:00),(hu10251,1970-01-01 00:00:00+00:00))","SNAPSHOT","262734"
"2024-08-02 14:30:07+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,2024-08-02 14:30:07+00:00)","CR contains HU","(hu10246,1970-01-01 00:00:00+00:00)","((cr1929,2024-08-02 14:30:07+00:00),(hu10246,1970-01-01 00:00:00+00:00))","SNAPSHOT","262735"
"2024-08-02 14:30:07+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,2024-08-02 14:30:07+00:00)","CR contains HU","(hu10247,1970-01-01 00:00:00+00:00)","((cr1929,2024-08-02 14:30:07+00:00),(hu10247,1970-01-01 00:00:00+00:00))","SNAPSHOT","262736"
"2024-08-02 14:30:07+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,2024-08-02 14:30:07+00:00)","CR contains HU","(hu10250,1970-01-01 00:00:00+00:00)","((cr1929,2024-08-02 14:30:07+00:00),(hu10250,1970-01-01 00:00:00+00:00))","SNAPSHOT","262737"
"2024-08-02 17:05:03+00:00","(Container,Transport Document)","Transport Document","","2024-08-02 15:33:19+00:00","Container","(cr1929,2024-08-02 17:05:03+00:00)","CR for TD","(td563,2024-08-02 15:33:19+00:00)","((cr1929,2024-08-02 17:05:03+00:00),(td563,2024-08-02 15:33:19+00:00))","SNAPSHOT","262738"
"2024-08-02 17:05:03+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,2024-08-02 17:05:03+00:00)","CR contains HU","(hu10249,1970-01-01 00:00:00+00:00)","((cr1929,2024-08-02 17:05:03+00:00),(hu10249,1970-01-01 00:00:00+00:00))","SNAPSHOT","262739"
"2024-08-02 17:05:03+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,2024-08-02 17:05:03+00:00)","CR contains HU","(hu10248,1970-01-01 00:00:00+00:00)","((cr1929,2024-08-02 17:05:03+00:00),(hu10248,1970-01-01 00:00:00+00:00))","SNAPSHOT","262740"
"2024-08-02 17:05:03+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,2024-08-02 17:05:03+00:00)","CR contains HU","(hu10251,1970-01-01 00:00:00+00:00)","((cr1929,2024-08-02 17:05:03+00:00),(hu10251,1970-01-01 00:00:00+00:00))","SNAPSHOT","262741"
"2024-08-02 17:05:03+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,2024-08-02 17:05:03+00:00)","CR contains HU","(hu10246,1970-01-01 00:00:00+00:00)","((cr1929,2024-08-02 17:05:03+00:00),(hu10246,1970-01-01 00:00:00+00:00))","SNAPSHOT","262742"
"2024-08-02 17:05:03+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,2024-08-02 17:05:03+00:00)","CR contains HU","(hu10247,1970-01-01 00:00:00+00:00)","((cr1929,2024-08-02 17:05:03+00:00),(hu10247,1970-01-01 00:00:00+00:00))","SNAPSHOT","262743"
"2024-08-02 17:05:03+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1929,2024-08-02 17:05:03+00:00)","CR contains HU","(hu10250,1970-01-01 00:00:00+00:00)","((cr1929,2024-08-02 17:05:03+00:00),(hu10250,1970-01-01 00:00:00+00:00))","SNAPSHOT","262744"
"1970-01-01 00:00:00+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr193,1970-01-01 00:00:00+00:00)","CR for TD","(td54,1970-01-01 00:00:00+00:00)","((cr193,1970-01-01 00:00:00+00:00),(td54,1970-01-01 00:00:00+00:00))","SNAPSHOT","262745"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr193,1970-01-01 00:00:00+00:00)","CR contains HU","(hu985,1970-01-01 00:00:00+00:00)","((cr193,1970-01-01 00:00:00+00:00),(hu985,1970-01-01 00:00:00+00:00))","SNAPSHOT","262746"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr193,1970-01-01 00:00:00+00:00)","CR contains HU","(hu989,1970-01-01 00:00:00+00:00)","((cr193,1970-01-01 00:00:00+00:00),(hu989,1970-01-01 00:00:00+00:00))","SNAPSHOT","262747"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr193,1970-01-01 00:00:00+00:00)","CR contains HU","(hu990,1970-01-01 00:00:00+00:00)","((cr193,1970-01-01 00:00:00+00:00),(hu990,1970-01-01 00:00:00+00:00))","SNAPSHOT","262748"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr193,1970-01-01 00:00:00+00:00)","CR contains HU","(hu988,1970-01-01 00:00:00+00:00)","((cr193,1970-01-01 00:00:00+00:00),(hu988,1970-01-01 00:00:00+00:00))","SNAPSHOT","262749"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr193,1970-01-01 00:00:00+00:00)","CR contains HU","(hu986,1970-01-01 00:00:00+00:00)","((cr193,1970-01-01 00:00:00+00:00),(hu986,1970-01-01 00:00:00+00:00))","SNAPSHOT","262750"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr193,1970-01-01 00:00:00+00:00)","CR contains HU","(hu987,1970-01-01 00:00:00+00:00)","((cr193,1970-01-01 00:00:00+00:00),(hu987,1970-01-01 00:00:00+00:00))","SNAPSHOT","262751"
"2023-07-10 08:08:05+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr193,2023-07-10 08:08:05+00:00)","CR for TD","(td54,1970-01-01 00:00:00+00:00)","((cr193,2023-07-10 08:08:05+00:00),(td54,1970-01-01 00:00:00+00:00))","SNAPSHOT","262752"
"2023-07-10 08:08:05+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr193,2023-07-10 08:08:05+00:00)","CR contains HU","(hu985,1970-01-01 00:00:00+00:00)","((cr193,2023-07-10 08:08:05+00:00),(hu985,1970-01-01 00:00:00+00:00))","SNAPSHOT","262753"
"2023-07-10 08:08:05+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr193,2023-07-10 08:08:05+00:00)","CR contains HU","(hu989,1970-01-01 00:00:00+00:00)","((cr193,2023-07-10 08:08:05+00:00),(hu989,1970-01-01 00:00:00+00:00))","SNAPSHOT","262754"
"2023-07-10 08:08:05+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr193,2023-07-10 08:08:05+00:00)","CR contains HU","(hu990,1970-01-01 00:00:00+00:00)","((cr193,2023-07-10 08:08:05+00:00),(hu990,1970-01-01 00:00:00+00:00))","SNAPSHOT","262755"
"2023-07-10 08:08:05+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr193,2023-07-10 08:08:05+00:00)","CR contains HU","(hu988,1970-01-01 00:00:00+00:00)","((cr193,2023-07-10 08:08:05+00:00),(hu988,1970-01-01 00:00:00+00:00))","SNAPSHOT","262756"
"2023-07-10 08:08:05+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr193,2023-07-10 08:08:05+00:00)","CR contains HU","(hu986,1970-01-01 00:00:00+00:00)","((cr193,2023-07-10 08:08:05+00:00),(hu986,1970-01-01 00:00:00+00:00))","SNAPSHOT","262757"
"2023-07-10 08:08:05+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr193,2023-07-10 08:08:05+00:00)","CR contains HU","(hu987,1970-01-01 00:00:00+00:00)","((cr193,2023-07-10 08:08:05+00:00),(hu987,1970-01-01 00:00:00+00:00))","SNAPSHOT","262758"
"2023-07-10 08:26:49+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr193,2023-07-10 08:26:49+00:00)","CR for TD","(td54,1970-01-01 00:00:00+00:00)","((cr193,2023-07-10 08:26:49+00:00),(td54,1970-01-01 00:00:00+00:00))","SNAPSHOT","262759"
